cutoff_date,commodity_no,commodity_name,total_amount_1d,total_qty_1d
2023-06-07,WB2200006727,【陳耀訓麵包埠】厚燒乳酪奶酥【３６０ｇ／３片／盒】,13680,90
2023-06-06,WB2200017429,【波蜜】漢宮冬瓜茶【２５０ｍｌ＊２４】,0,0
2023-06-05,WB2300064432,【冷凍店取－義美】脆皮巧克力冰淇淋１０入／盒【２５ｇ＊１０入／盒】,2228,36
2023-06-10,WB2300069179,【私品茶】ｍｉｎｉｃｕｐ盛夏款(茉莉茶粉)【3g*8顆*盒】,57059,514
2023-06-02,WB2200013170,【ＣｏｃｏＫｉｎｇ】１００％椰子水(３１０ｍｌ＊２４罐),10374,80
2023-06-09,WB2300000583,【冷凍店取－王品嚴選】王品嚴選蔥燒牛肉水餃【５６０ｇ】,35165,509
2023-06-15,WB2300061398,【蕎拉燕麥】纖女燕麥脆片－濃郁起司【１５０ｇ／包】,6136,170
2023-05-22,WB2200009848,【黛絲蒂】梅干豬上肩【２４０ｇ／包】,0,0
2023-06-02,WB2300067961,【契爾氏】激光極淨白淡斑精華【115mlx1（國際航空版）】,20093,14
2023-06-03,WB2200012641,【美式賣場】科克蘭三層抽取衛生紙(１２０張ｘ２４入),62525,200
2023-06-18,WB2200019105,【冷凍店取－海揚鮮物】花枝蝦仁鑲油條(２５０ｇ±１０％／盒（４條）),58924,507
2023-05-31,WB2200018480,【冷凍店取－哈根達斯】迪士尼禮袋組米妮迷你杯十一入【７５ｍｌ＊８＋１００ｍｌ＊３】,0,0
2023-06-09,WB2200007239,【大成食品】檀島豬扒【９５ｇ／包】,4275,264
2023-06-03,WB2200005995,【憋氣檸檬】憋氣檸檬汁(６００ｇ±２．５％／瓶),14442,187
2023-06-12,WB2300067324,【雅蒙蒂】ＨｅｌｌｏＫｉｔｔｙ造型餅乾【紫花園款（奶酥風味）７２ｇ／盒】,4046,73
2023-06-13,WB2300068955,【冷凍店取—樂廚】醉雞捲【420g土10%/包(固形物380g土10%/包)】,0,0
2023-06-18,WB2300070509,【安耐曬】金鑽高效防曬露Ｎ（４Ｘ版）(12mlx1),0,0
2023-06-12,WB2300063309,【冷藏店取－金豐盛】泰式香檸嫩雞胸３包入(１００ｇ＊３包／袋),7063,73
2023-06-05,WB2200010067,【大成】黑胡椒排骨【１１０ｇ】,80525,8862
2023-05-21,WB2200003010,【Ｐｉｃａｒｄ】熔岩巧克力（２入）【２００ｇｘ１】,369,7
2023-05-30,WB2300069184,【限量優惠－Ｐｏｃｋｙ】粒粒招財兔禮盒【１８６．６ｇｘ１】,0,0
2023-06-29,WB2200010526,【冷凍店取－丸文食品】旗魚天婦羅【２２０ｇ／包】,11282,790
2023-06-04,WB2300069012,【冷凍店取-歐酷】玉米冰淇淋—榴槤口味(85gx10入/袋),2899,57
2023-06-06,WB2300069500,【ＥＺＣＨＥＦ】藜麥毛豆【150gx1】,4540,128
2023-06-16,WB2300071637,【ＢＵＲＢＥＲＲＹ】經典ＬＯＧＯ壓印牛皮拉鍊長夾(黑BBR-----2302_019),17547,8
2023-05-29,WB2200011955,【ＭａｇＭａｇ】泰國頭等艙梅子(１８６公克),3252,36
2023-06-17,WB2300070518,【ＣＯＡＣＨ】逐夢淡香精【40ml】,1775,4
2023-06-12,WB2300068676,【資生堂】紅妍超導循環肌活露【10mlx5 (公司貨)】,0,0
2023-06-05,WB2300070508,【安耐曬】美光燈潤色防曬凝膠Ｎ(15gx1),3533,122
2023-05-23,WB2300000336,【冷凍店取－刁民】刁民秘罈酸菜魚(刁民秘罈酸菜魚９０１ｇ±１５ｇ、陳皮洛神茶１６ｇ±９％),0,0
2023-06-03,WB2200019890,【Ｐｉｃａｒｄ】檸檬覆盆莓甜筒（６入）【４９５ｇ】,0,0
2023-06-12,WB2300067951,【嬌蘭】皇家蜂王乳平衡油３Ｇ【50mlx1（國際航空版）】,9987,18
2023-06-15,WB2200009850,【黛絲蒂】美式卡真醬雞肉捲【１５０ｇ／包】,0,0
2023-06-28,WB2300073262,【佳麗寶ＡＬＬＩＥ】持采ＵＶ高效防曬水凝乳ｍｉｎｉ【40gx1(公司貨)】,0,0
2023-06-08,WB2300069880,【名偵探柯南】黑鐵的魚影電影Ａ款紀念卡【雙人套票】,118872,613
2023-05-24,WB2300064963,【冷凍店取－歐酷】玉米冰淇淋－花生口味【８５ｇ＊１０入／袋】,3690,43
2023-05-27,WB2300064965,【冷凍店取－歐酷】玉米冰淇淋－香草口味【８５ｇ＊１０入／袋】,6110,95
2023-05-24,WB2300068551,【ＭＩＭＩＡＮ瞇瞇眼】８吋　厚．經典生乳波士頓派【460gx1】,0,0
2023-06-11,WB2200005514,【狀元世家】5吋燻雞披薩(120g/包),4854,500
2023-06-04,WB2300064962,【冷凍店取－歐酷】玉米冰淇淋－芋頭口味【８５ｇ＊１０入／袋】,5430,72
2023-06-12,WB2300071270,【愛馬仕】橘綠之泉香氛泡沫沐浴露【40mlx3(國際航空版)】,0,0
2023-05-31,WB2200014418,【Ｐｉｃａｒｄ】迷你香草巧克力脆皮甜筒【１７５ｇ　ｘ１】,0,0
2023-05-26,WB2200007405,【勝崎生鮮】澳洲安格斯黑牛藍鑽雪花牛排(１００±１０％公克),4250,449
2023-06-25,WB2200019792,【冷凍店取－王品嚴選】王品嚴選精燉紅燒牛肉麵【６２０公克（麵體２００公克、肉料包４２０公克（固形量１２０公克））】,33373,370
2023-06-10,WB2200011125,【ＶＩＴＡＨＹＤＲＯ】箱購火烤純椰子水３５０ｍｌ(３５０ｍｌ＊２４罐／箱),11360,49
2023-06-02,WB2200017462,【波蜜】一日蔬果１００％葡萄蔬果汁【１６０ｍｌ＊２４瓶】,0,0
2023-06-06,WB2200014614,【ＳＡＮＧＡＲＩＡ】彈珠汽水【５００ｍｌ／瓶】,36437,4879
2023-06-13,WB2200005459,【石二鍋】爆濃海鮮球【220g/包】,2700,185
2023-06-22,WB2200005375,【四海遊龍】韓式辣味豬肉（３０顆）【７３５ｇ／約３０顆】,7880,171
2023-06-07,WB2200014405,【ＨＭＣ】箱購海洋深層氣泡飲水蜜桃風味【５００ｍｌ／２４入／箱】,0,0
2023-06-06,WB2300000860,【陳耀訓麵包埠】厚燒乳酪花生【３３０ｇ／３片／盒】,0,0
2023-06-05,WB2300067953,【資生堂】百優精純乳霜【50mlx1（公司貨）】,0,0
2023-06-11,WB2300067860,【百慕達】黑色蒸氣烤麵包機【1個x1】,0,0
2023-06-03,WB2200007133,【Ｃｕｒｅｌ珂潤】潤浸保濕洗顏慕絲【１５０ＭＬ】,6676,81
2023-06-10,WB2200003038,【Ｐｉｃａｒｄ】ＰＵＲＥ香草冰淇淋【３８０ｇｘ１】,0,0
2023-06-15,WB2300061726,【舊振南】舊振南綠豆包【６５ｇ＊６入／包】,51281,1785
2023-05-22,WB2200011288,【Ｐｉｃａｒｄ】迷你巧克力脆皮甜筒（１０入）【１７５Ｇ】,0,0
2023-06-02,WB2300068690,【ｃｏａｃｈ】防刮ＰＶＣ緹花滾邊五卡男短夾(個),17630,47
2023-06-03,WB2200014357,【雅詩蘭黛】特潤超導全方位修護露(７ＭＬＸ４入),6077,30
2023-06-18,WB2300068833,【金家ㄟ】韓式蔬菜煎餅(690g/份 （一份含有3片、3包煎餅沾醬)),2153,18
2023-05-31,WB2300063920,【牛家村牛師父】南棗核桃糕【２００ｇ】,0,0
2023-06-09,WB2300070032,【冷凍店取—言久嵢】醇波士頓派—原味【145gx1】,10176,89
2023-06-03,WB2200009555,【明果】黃金榴槤冰棒(６５ｇ＊３０支／箱),53067,186
2023-06-12,WB2300067837,【呷七碗】頂級北部粽【210±9公克(外袋：1260公克±1.5%)】,36654,95
2023-06-13,WB2300069499,【ＥＺＣＨＥＦ】古早味蘿蔔糕【1000gx1】,0,0
2023-06-19,WB2200019793,【冷凍店取－王品嚴選】王品嚴選精燉番茄牛肉麵【５８０公克（麵體２００公克、肉料包３８０公克（固形量８０公克））】,10455,243
2023-06-12,WB2300069767,【ＰＯＰＯＬＡ】職人手作鹽之花（法芙娜）【55gx1】,0,0
2023-06-05,WB2200019101,【永豐餘生技】黃金干貝蘿蔔糕(６００ｇ／包（６片）),5519,166
2023-05-21,WB2200004147,【王老吉】涼茶植物飲料【310ml*24/箱】,0,0
2023-05-31,WB2200002989,【福圓號】雜糧低糖饅頭（６入家庭包）(１１６．３公克±５％／粒＊６入／袋),5254,57
2023-06-29,WB2300070780,【Ｓａｍｓｕｎｇ三星】Ａ５４８＋２５６Ｇ【青檸玻玻】,0,0
2023-06-04,WB2300069181,【限量優惠－北海道戀人】北海道戀人禮盒【480gx1】,0,0
2023-06-06,WB2300071271,【愛馬仕】橘綠之泉香氛洗髮露【40mlx3(國際航空版)】,1705,2
2023-06-17,WB2300068826,【蘭蔻】超未來肌因賦活露（國際航空版）【100mlx2】,0,0
2023-05-29,WB2200019299,【冷凍店取－青花驕】牽腸掛肚滷味拼盤【２１０ｇ】,0,0
2023-06-18,WB2200015827,【冷凍店取－勝崎生鮮】澳洲日本種極鮮嫩Ｍ９＋和牛【壽喜燒片２００±１０％公克／１盒】,5470,39
2023-06-13,WB2200006416,【WA!COOKIES】鐵觀音濃茶奶蓋雪糕【９５ｇ＊４支／盒】,5930,74
2023-06-05,WB2300070785,【Ｓａｍｓｕｎｇ三星】Ａ３４８＋１２８Ｇ【紫芋玻玻】,13120,3
2023-05-23,WB2300063434,【冷凍店取－台灣好漁】虱目魚豬肉手工水餃【２０顆ｘ２盒（５００公克／盒）】,6506,229
2023-06-03,WB2200020427,【ＨＩＫＡＲＩ】春摘草莓果實煉乳冰【１２２．５ｇ／盒】,902,7
2023-06-12,WB2300067955,【ＩＰＳＡ】流金水【200mlx1（國際航空版）】,13142,98
2023-06-15,WB2200013314,【雙月食品社】雙月愛恨椒芝麵【２１８公克】,11434,808
2023-06-29,WB2200003045,【Ｐｉｃａｒｄ】草莓西瓜雪酪冰棒【２７５ｇｘ１】,0,0
2023-06-08,WB2300069881,【名偵探柯南】黑鐵的魚影電影Ｂ款紀念卡【單人套票】,6351,48
2023-05-24,WB2300067952,【蘭蔻】超未來肌因賦活露【100mlx1（國際航空版）】,0,0
2023-05-27,WB2300067956,【品木宣言】光潤機能水（靈芝水２﹒０）【200mlx2（國際航空版）】,0,0
2023-05-24,WB2300069715,【適樂膚】全效極潤修護精華水【50mlx2（公司貨）】,4643,40
2023-06-11,WB2200007572,【鮮乳坊】蘑菇蛤蠣奶香白醬【３３０ｇ／包】,9680,173
2023-06-04,WB2300065929,【限量優惠－７７】皇家春禧綜合禮盒【６１１．４ｇ】,0,0
2023-06-13,WB2300061419,【可口可樂】ｚｅｒｏ魂境可樂隨型罐【３３０ｍｌ＊２４】,69219,3599
2023-05-31,WB2300061006,【蒸新鮮】蒸花生【１００ｇ＊１】,115,4
2023-05-27,WB2200007405,【勝崎生鮮】澳洲安格斯黑牛藍鑽雪花牛排(１００±１０％公克),7476,82
2023-06-25,WB2300071623,【ＳＫ—ＩＩ】肌活能量活膚霜旅行組【15gx3(國際航空版)】,0,0
2023-06-10,WB2200015645,【艾瑪絲】強健豐盈兩步驟養髮組【送角質淨化液９０ｍｌ＊２入】,4300,15
2023-06-02,WB2300068675,【蘭蔻】超極光活粹晶露【10mlx3 (公司貨)】,0,0
2023-06-06,WB2300064433,【冷凍店取－阿奇儂】阿奇儂花生花豆冰沙６杯／箱(３３０ｇ＊６杯／箱),9887,57
2023-06-13,WB2200016347,【Ａｎｎａｂｅｌｌｅ】台灣製石墨烯水洗抗菌獨立筒枕(買一送一),7072,21
2023-06-22,WB2300067320,【限量優惠－信華食品】頂級海草蛋捲(１４４ｇ),3499,204
2023-06-07,WB2300068952,【好丘】好丘爆款貝果六入組【670gx6】,1642,25
2023-06-06,WB2300068602,【星野製菓】布丁銅鑼燒—紅漾草莓【75gx1】,0,0
2023-06-06,WB2200005467,【滿面香】戀煉銀絲卷【320g】,4796,42
2023-06-11,WB2300068415,【ＷＯＫＹ　Ｘ　三麗鷗】手提激凍輕芯鈦瓷易潔層保溫杯【750ml-花園嬉遊】,0,0
2023-06-03,WB2200013170,【ＣｏｃｏＫｉｎｇ】１００％椰子水(３１０ｍｌ＊２４罐),13063,38
2023-06-10,WB2200003057,【Ｐｉｃａｒｄ】香杏鮭魚排燉飯【３５０ｇｘ１】,5506,72
2023-06-15,WB2300064966,【冷凍店取－優果園】馬來西亞金榜榴槤雪糕【７０ｇ＊４支／盒】,12551,527
2023-05-22,WB2200013315,【雙月食品社】雙月愛恨蔥蔥麵【２２０公克】,2478,423
2023-06-03,WB2200004447,【總舖獅】蠔油粉絲煲(225克/包),3152,490
2023-06-03,WB2200014358,【雅詩蘭黛】年輕無敵膠原霜【１５ＭＬＸ２入】,23537,81
2023-06-19,WB2300060456,【資生堂】安耐曬金鑽高效防曬露Ｎ４Ｘ版(ＳＰＦ５０＋ＰＡ＋＋＋＋（６０ｍｌ）Ｘ２),12545,39
2023-06-01,WB2200007744,【石光】日式冷凍炸蝦（單色麵衣）【４００ｇ（１０隻）】,9744,243
2023-06-10,WB2200007239,【大成食品】檀島豬扒【９５ｇ／包】,14370,404
2023-06-04,WB2200004770,【蔥阿伯】餃實在鮮肉燒餃子(25g*30粒/包),7846,131
2023-06-13,WB2200003333,【新市農會】芋香茶豆(３００ｇ／包),6660,562
2023-06-14,WB2200016883,【冷凍店取－義美】貓熊雪糕５支入／盒(６０ｇ＊５支／盒),6279,135
2023-06-19,WB2300065490,【冷凍店取－西螺鎮農會】雪蓮子黃金粽【９００公克（６入）／包±１５公克】,7458,198
2023-06-13,WB2200003024,【Ｐｉｃａｒｄ】青醬鮮蝦干貝蝴蝶麵【３５０ｇｘ１】,1335,42
2023-06-05,WB2300068470,【輝葉】ＷＵＬＡ超有力小沙發(HY-3068A嬰兒藍贈HYD直立式蒸氣掛燙機D-76),0,0
2023-05-21,WB2200007518,【大成食品】經典蒜辣雞胸肉【９０ｇ／包】,0,0
2023-05-31,WB2200003031,【Ｐｉｃａｒｄ】酥炸魷魚圈【２００ｇｘ１】,2657,50
2023-06-29,WB2300070782,【Ｓａｍｓｕｎｇ三星】Ａ５４８＋２５６Ｇ【白芋玻玻】,0,0
2023-06-05,WB2200004107,【泰山】環保水【600ml*24入/箱】,18310,308
2023-06-07,WB2200002943,【Ｐｉｃａｒｄ】檸檬起司蛋糕（單片）【８５ｇｘ１】,10180,109
2023-06-17,WB2300069208,【冷凍店取亞伯丁安格斯】翼板牛排【120g±10%/包】,1433,99
2023-05-29,WB2200019885,【Ｐｉｃａｒｄ】經典檸檬塔（２入）【１３０ｇ】,0,0
2023-06-18,WB2300070518,【ＣＯＡＣＨ】逐夢淡香精【40ml】,0,0
2023-06-13,WB2300067963,【雅詩蘭黛】微分子肌底原生露【200mlx2（公司貨）】,67094,49
2023-06-06,WB2300067861,【百慕達】奶茶色蒸氣烤麵包機【1個x1】,0,0
2023-05-24,WB2200005992,【憋氣檸檬】憋氣冰角－原味檸檬【２８ｇ＊１０顆】,3005,31
2023-06-03,WB2300067957,【ＳＩＳＬＥＹ】全能乳液【125mlx1（國際航空版）】,81222,39
2023-06-13,WB2300066791,【冷凍店取－杜老爺】高級巧克力冰淇淋６支－袋裝(７４ｇ＊６支／袋),4470,46
2023-06-16,WB2200009850,【黛絲蒂】美式卡真醬雞肉捲【１５０ｇ／包】,0,0
2023-06-29,WB2200011783,【冷凍店取—富統】蔗香煙肉（生三層肉）【３００ｇ／片】,28893,551
2023-06-08,WB2300070755,【康朵】小蒼蘭尤加利香氛沐浴乳４入組【3500ml超大容量】,8330,14
2023-05-25,WB2200002956,【Ｐｉｃａｒｄ】梨子巧克力碎片奶酥【１３０ｇｘ１】,16898,442
2023-05-28,WB2300064429,【冷凍店取－阿華田】脆酷芋奶雪糕４支／盒【７５ｇ＊４支／盒】,3313,191
2023-05-25,WB2200005881,【泰凱食堂】泰式椒麻去骨雞腿(（附獨家手工椒麻醬汁）２３０ｇ±１０ｇ／包，醬汁３５ｇ±１０ｇ／包),4564,410
2023-06-11,WB2300067950,【ＳＫ—ＩＩ】青春露【330mlx1（公司貨）】,311434,366
2023-06-04,WB2300069202,【Ｗｏｏｙａｎｇ　】江原道雪蟹蟹膏【80gx1】,19273,174
2023-06-13,WB2300067958,【契爾氏】金盞花植物精華化妝水【500mlx2（國際航空版）】,57790,69
2023-06-01,WB2200014404,【ＨＭＣ】箱購海洋深層氣泡飲海鹽檸檬風味【５００ｍｌ／２４入／箱】,1270,3
2023-05-27,WB2300070499,【雅頓】綠茶沐湯蜜滴舒體霜【500mlx1 (國際航空版)】,41289,214
2023-06-26,WB2200019792,【冷凍店取－王品嚴選】王品嚴選精燉紅燒牛肉麵【６２０公克（麵體２００公克、肉料包４２０公克（固形量１２０公克））】,11735,243
2023-06-10,WB2300067838,【呷七碗】頂級南部粽(210±9公克(外袋：1260公克±1.5%)),7997,124
2023-06-03,WB2200012061,【樹頂】箱購樹頂１００％純蘋果汁　【２００ｍｌ＊　２４入／箱】,0,0
2023-06-07,WB2200004809,【蔥阿伯】餃實在手工水餃（青蔥豬肉）(18gｘ約40顆/包),14465,1047
2023-06-13,WB2300064964,【冷凍店取－歐酷】玉米冰淇淋－巧克力口味【８５ｇ＊１０入／袋】,4193,53
2023-06-23,WB2200005375,【四海遊龍】韓式辣味豬肉（３０顆）【７３５ｇ／約３０顆】,8946,144
2023-06-08,WB2200006727,【陳耀訓麵包埠】厚燒乳酪奶酥【３６０ｇ／３片／盒】,6827,124
2023-06-07,WB2200003051,【Ｐｉｃａｒｄ】櫻桃番茄義大利馬鈴薯麵疙瘩【９００ｇｘ１】,2049,118
2023-06-06,WB2200013003,【光泉】１００％成份無調整保久牛乳【２００ｍｌｘ２４】,6714,24
2023-06-11,WB2300069179,【私品茶】ｍｉｎｉｃｕｐ盛夏款(茉莉茶粉)【3g*8顆*盒】,18634,519
2023-06-03,WB2300065319,【挑果子】青森蘋果紅蘿蔔果汁箱購(１０００ｍｌ＊６瓶／箱),4272,11
2023-06-10,WB2300000583,【冷凍店取－王品嚴選】王品嚴選蔥燒牛肉水餃【５６０ｇ】,14432,247
2023-06-15,WB2300069010,【冷凍店取—金榮】榴槤千層盒子【320g/盒】,10411,73
2023-05-22,WB2200020335,【Ｊｅｌｌｙ．Ｂ】青葡萄味低卡蒟蒻果凍【１５０ｇ＊１０】,0,0
2023-06-03,WB2300065320,【挑果子】泰國山竹汁箱購(２５０ｍｌ＊１２瓶／箱),45021,50
2023-06-03,WB2300070503,【佳麗寶】ｓｕｉｓａｉ淨透酵素粉Ｎ【0.4g (32顆) x1 （櫻花蜜桃香.公司貨）】,1156,10
2023-06-19,WB2300068610,【石二鍋】石二鍋超人氣滷肉燥【200g】,5315,94
2023-06-01,WB2200018480,【冷凍店取－哈根達斯】迪士尼禮袋組米妮迷你杯十一入【７５ｍｌ＊８＋１００ｍｌ＊３】,0,0
2023-06-10,WB2300070032,【冷凍店取—言久嵢】醇波士頓派—原味【145gx1】,1678,39
2023-06-04,WB2200009555,【明果】黃金榴槤冰棒(６５ｇ＊３０支／箱),72116,83
2023-06-13,WB2300067837,【呷七碗】頂級北部粽【210±9公克(外袋：1260公克±1.5%)】,13400,58
2023-06-14,WB2300068955,【冷凍店取—樂廚】醉雞捲【420g土10%/包(固形物380g土10%/包)】,1333,16
2023-06-19,WB2300070509,【安耐曬】金鑽高效防曬露Ｎ（４Ｘ版）(12mlx1),0,0
2023-06-13,WB2200007423,【ＷＡ！ＣＯＯＫＩＥＳ】百香金萱茶奶蓋雪糕【９０ｇ＊４支／盒】,2586,92
2023-06-05,WB2300068608,【大成食品】大成經典雞塊（重組）－原味【600g】,2130,88
2023-05-21,WB2200015524,【冷凍店取－大成食品】大成根島生態蝦【４００ｇ／１２尾／盒】,4880,25
2023-05-31,WB2200007519,【大成食品】中一排骨(１３５ｇ／包),116560,4146
2023-06-29,WB2300073263,【佳麗寶ＡＬＬＩＥ】持采亮化ＵＶ防曬水凝乳【60gx1(裸肌香檸茶香.公司貨)】,0,0
2023-06-05,WB2300069181,【限量優惠－北海道戀人】北海道戀人禮盒【480gx1】,0,0
2023-06-07,WB2200004759,【蔥阿伯】波霸蔥肉餡餅(75g*10顆/包),5385,182
2023-06-17,WB2300069462,【ＣＨＩＭＥＩ】奇美１４吋ＤＣ遙控ＥＣＯ立扇(DF-14F0ST),2994,4
